 1.76560000e-10  8.89930000e-01  1.76560000e-10  1.13486643e+00  1.76560000e-10  3.09220891e-08  1.76560000e-10  2.42422716e-17  1.76560000e-10  0.00000000e+00 
 1.78560000e-10  8.89930000e-01  1.78560000e-10  1.13486643e+00  1.78560000e-10  3.09220888e-08  1.78560000e-10  2.42422716e-17  1.78560000e-10  0.00000000e+00 
 1.80560000e-10  8.89930000e-01  1.80560000e-10  1.13486643e+00  1.80560000e-10  3.09220895e-08  1.80560000e-10  2.42422716e-17  1.80560000e-10  0.00000000e+00 
 1.82560000e-10  8.89930000e-01  1.82560000e-10  1.13486643e+00  1.82560000e-10  3.09220897e-08  1.82560000e-10  2.42422716e-17  1.82560000e-10  0.00000000e+00 
 1.84560000e-10  8.89930000e-01  1.84560000e-10  1.13486643e+00  1.84560000e-10  3.09220906e-08  1.84560000e-10  2.42422716e-17  1.84560000e-10  0.00000000e+00 
 1.86560000e-10  8.89930000e-01  1.86560000e-10  1.13486643e+00  1.86560000e-10  3.09220913e-08  1.86560000e-10  2.42422716e-17  1.86560000e-10  0.00000000e+00 
 1.88560000e-10  8.89930000e-01  1.88560000e-10  1.13486643e+00  1.88560000e-10  3.09220890e-08  1.88560000e-10  2.42422716e-17  1.88560000e-10  0.00000000e+00 
 1.90560000e-10  8.89930000e-01  1.90560000e-10  1.13486643e+00  1.90560000e-10  3.09220895e-08  1.90560000e-10  2.42422716e-17  1.90560000e-10  0.00000000e+00 
 1.92560000e-10  8.89930000e-01  1.92560000e-10  1.13486643e+00  1.92560000e-10  3.09220894e-08  1.92560000e-10  2.42422716e-17  1.92560000e-10  0.00000000e+00 
 1.94560000e-10  8.89930000e-01  1.94560000e-10  1.13486643e+00  1.94560000e-10  3.09220885e-08  1.94560000e-10  2.42422716e-17  1.94560000e-10  0.00000000e+00 
 1.96560000e-10  8.89930000e-01  1.96560000e-10  1.13486643e+00  1.96560000e-10  3.09220889e-08  1.96560000e-10  2.42422716e-17  1.96560000e-10  0.00000000e+00 
 1.98560000e-10  8.89930000e-01  1.98560000e-10  1.13486643e+00  1.98560000e-10  3.09220889e-08  1.98560000e-10  2.42422716e-17  1.98560000e-10  0.00000000e+00 
 2.00560000e-10  8.89930000e-01  2.00560000e-10  1.13486643e+00  2.00560000e-10  3.09220890e-08  2.00560000e-10  2.42422716e-17  2.00560000e-10  0.00000000e+00 
 2.02560000e-10  8.89930000e-01  2.02560000e-10  1.13486643e+00  2.02560000e-10  3.09220898e-08  2.02560000e-10  2.42422716e-17  2.02560000e-10  0.00000000e+00 
 2.04560000e-10  8.89930000e-01  2.04560000e-10  1.13486643e+00  2.04560000e-10  3.09220905e-08  2.04560000e-10  2.42422716e-17  2.04560000e-10  0.00000000e+00 
 2.06560000e-10  8.89930000e-01  2.06560000e-10  1.13486643e+00  2.06560000e-10  3.09220902e-08  2.06560000e-10  2.42422716e-17  2.06560000e-10  0.00000000e+00 
 2.08560000e-10  8.89930000e-01  2.08560000e-10  1.13486643e+00  2.08560000e-10  3.09220927e-08  2.08560000e-10  2.42422716e-17  2.08560000e-10  0.00000000e+00 
 2.10560000e-10  8.89930000e-01  2.10560000e-10  1.13486643e+00  2.10560000e-10  3.09220903e-08  2.10560000e-10  2.42422716e-17  2.10560000e-10  0.00000000e+00 
 2.12560000e-10  8.89930000e-01  2.12560000e-10  1.13486643e+00  2.12560000e-10  3.09220935e-08  2.12560000e-10  2.42422716e-17  2.12560000e-10  0.00000000e+00 
