variant,trial,sweep,energy
realistic,5,151,-2.0
realistic,5,152,-2.0
realistic,5,153,-2.0
realistic,5,154,-2.0
realistic,5,155,-2.0
realistic,5,156,-2.0
realistic,5,157,-2.0
realistic,5,158,-2.0
realistic,5,159,-2.0
realistic,5,160,-2.0
realistic,5,161,-2.0
realistic,5,162,-2.0
realistic,5,163,-2.0
realistic,5,164,-2.0
realistic,5,165,-2.0
realistic,5,166,-2.0
realistic,5,167,-2.0
realistic,5,168,-2.0
realistic,5,169,-2.0
realistic,5,170,-2.0
realistic,5,171,-2.0
realistic,5,172,-2.0
realistic,5,173,-2.0
realistic,5,174,-2.0
realistic,5,175,-2.0
realistic,5,176,-2.0
realistic,5,177,-2.0
realistic,5,178,-2.0
realistic,5,179,-2.0
realistic,5,180,-2.0
realistic,5,181,-2.0
realistic,5,182,-2.0
realistic,5,183,-2.0
realistic,5,184,-2.0
realistic,5,185,-2.0
realistic,5,186,-2.0
realistic,5,187,-2.0
realistic,5,188,-2.0
realistic,5,189,-2.0
realistic,5,190,-2.0
realistic,5,191,-2.0
realistic,5,192,-2.0
realistic,5,193,-2.0
realistic,5,194,-2.0
realistic,5,195,-2.0
realistic,5,196,-2.0
realistic,5,197,-2.0
realistic,5,198,-2.0
realistic,5,199,-2.0
realistic,5,200,-2.0
realistic,6,0,0.0
realistic,6,1,-1.0
realistic,6,2,-1.0
realistic,6,3,-2.0
realistic,6,4,1.0
realistic,6,5,-1.0
realistic,6,6,1.0
realistic,6,7,-2.0
realistic,6,8,0.0
realistic,6,9,1.0
realistic,6,10,0.0
realistic,6,11,0.0
realistic,6,12,0.0
realistic,6,13,-2.0
realistic,6,14,0.0
realistic,6,15,1.0
realistic,6,16,0.0
realistic,6,17,0.0
realistic,6,18,-1.0
realistic,6,19,-2.0
realistic,6,20,-2.0
realistic,6,21,0.0
realistic,6,22,-1.0
realistic,6,23,-2.0
realistic,6,24,-2.0
realistic,6,25,0.0
realistic,6,26,-2.0
realistic,6,27,-1.0
realistic,6,28,-1.0
realistic,6,29,0.0
realistic,6,30,-2.0
realistic,6,31,3.0
realistic,6,32,-2.0
realistic,6,33,-2.0
realistic,6,34,0.0
realistic,6,35,-2.0
realistic,6,36,0.0
realistic,6,37,-1.0
realistic,6,38,0.0
realistic,6,39,-1.0
realistic,6,40,-1.0
realistic,6,41,0.0
realistic,6,42,-2.0
realistic,6,43,-1.0
realistic,6,44,0.0
realistic,6,45,-2.0
realistic,6,46,-2.0
realistic,6,47,-2.0
realistic,6,48,-1.0
realistic,6,49,0.0
realistic,6,50,-2.0
realistic,6,51,0.0
realistic,6,52,1.0
realistic,6,53,1.0
realistic,6,54,-1.0
realistic,6,55,-1.0
realistic,6,56,0.0
realistic,6,57,-1.0
realistic,6,58,0.0
realistic,6,59,-1.0
realistic,6,60,-1.0
realistic,6,61,-2.0
realistic,6,62,0.0
realistic,6,63,-2.0
realistic,6,64,-2.0
realistic,6,65,0.0
realistic,6,66,-2.0
realistic,6,67,-2.0
realistic,6,68,-2.0
realistic,6,69,0.0
realistic,6,70,-2.0
realistic,6,71,0.0
realistic,6,72,1.0
realistic,6,73,-1.0
realistic,6,74,-2.0
realistic,6,75,-2.0
realistic,6,76,-2.0
realistic,6,77,-2.0
realistic,6,78,-2.0
realistic,6,79,-2.0
realistic,6,80,0.0
realistic,6,81,-2.0
realistic,6,82,-2.0
realistic,6,83,-2.0
realistic,6,84,-2.0
realistic,6,85,-2.0
realistic,6,86,-2.0
realistic,6,87,-2.0
realistic,6,88,-1.0
realistic,6,89,-2.0
realistic,6,90,-2.0
realistic,6,91,-2.0
realistic,6,92,-2.0
realistic,6,93,-2.0
realistic,6,94,-2.0
realistic,6,95,0.0
realistic,6,96,-2.0
realistic,6,97,-2.0
realistic,6,98,-2.0
realistic,6,99,-2.0
realistic,6,100,-2.0
realistic,6,101,-2.0
realistic,6,102,-1.0
realistic,6,103,-2.0
realistic,6,104,-2.0
realistic,6,105,-2.0
realistic,6,106,-1.0
realistic,6,107,-2.0
realistic,6,108,-2.0
realistic,6,109,-2.0
realistic,6,110,0.0
realistic,6,111,0.0
realistic,6,112,-2.0
realistic,6,113,-2.0
realistic,6,114,-2.0
realistic,6,115,-2.0
realistic,6,116,-2.0
realistic,6,117,-2.0
realistic,6,118,0.0
realistic,6,119,0.0
realistic,6,120,-2.0
realistic,6,121,-2.0
realistic,6,122,-2.0
realistic,6,123,-2.0
realistic,6,124,0.0
realistic,6,125,-2.0
realistic,6,126,-2.0
realistic,6,127,-2.0
realistic,6,128,-2.0
realistic,6,129,-2.0
realistic,6,130,-2.0
realistic,6,131,-2.0
realistic,6,132,-2.0
realistic,6,133,-2.0
realistic,6,134,-2.0
realistic,6,135,-1.0
realistic,6,136,-1.0
realistic,6,137,0.0
realistic,6,138,-2.0
realistic,6,139,-2.0
realistic,6,140,-2.0
realistic,6,141,-2.0
realistic,6,142,-2.0
realistic,6,143,-2.0
realistic,6,144,-2.0
realistic,6,145,-2.0
realistic,6,146,-2.0
realistic,6,147,-2.0
realistic,6,148,-2.0
realistic,6,149,-2.0
realistic,6,150,-2.0
realistic,6,151,-2.0
realistic,6,152,-2.0
realistic,6,153,-2.0
realistic,6,154,-2.0
realistic,6,155,-2.0
realistic,6,156,-2.0
realistic,6,157,-2.0
realistic,6,158,-2.0
realistic,6,159,-2.0
realistic,6,160,-2.0
realistic,6,161,-2.0
realistic,6,162,-2.0
realistic,6,163,-2.0
realistic,6,164,-2.0
realistic,6,165,-2.0
realistic,6,166,-2.0
realistic,6,167,-2.0
realistic,6,168,-2.0
realistic,6,169,-2.0
realistic,6,170,-2.0
realistic,6,171,-2.0
realistic,6,172,-2.0
realistic,6,173,-2.0
realistic,6,174,-2.0
realistic,6,175,-2.0
realistic,6,176,-2.0
realistic,6,177,-2.0
realistic,6,178,-2.0
realistic,6,179,-2.0
realistic,6,180,-2.0
realistic,6,181,-2.0
realistic,6,182,-2.0
realistic,6,183,-2.0
realistic,6,184,-2.0
realistic,6,185,-2.0
realistic,6,186,-2.0
realistic,6,187,-2.0
realistic,6,188,-2.0
realistic,6,189,-2.0
realistic,6,190,-2.0
realistic,6,191,-2.0
realistic,6,192,-2.0
realistic,6,193,-2.0
realistic,6,194,-2.0
realistic,6,195,-2.0
realistic,6,196,-2.0
realistic,6,197,-2.0
realistic,6,198,-2.0
realistic,6,199,-2.0
realistic,6,200,-2.0
realistic,7,0,-2.0
realistic,7,1,-2.0
realistic,7,2,-1.0
realistic,7,3,-2.0
realistic,7,4,-2.0
realistic,7,5,0.0
realistic,7,6,0.0
realistic,7,7,-2.0
realistic,7,8,-1.0
realistic,7,9,0.0
realistic,7,10,-1.0
realistic,7,11,1.0
realistic,7,12,-2.0
realistic,7,13,-1.0
realistic,7,14,-1.0
realistic,7,15,0.0
realistic,7,16,0.0
realistic,7,17,-1.0
realistic,7,18,-2.0
realistic,7,19,1.0
realistic,7,20,0.0
realistic,7,21,-2.0
realistic,7,22,0.0
realistic,7,23,-2.0
realistic,7,24,-1.0
realistic,7,25,0.0
realistic,7,26,-2.0
realistic,7,27,0.0
realistic,7,28,0.0
realistic,7,29,-1.0
realistic,7,30,-1.0
realistic,7,31,-2.0
realistic,7,32,1.0
realistic,7,33,-2.0
realistic,7,34,0.0
realistic,7,35,-2.0
realistic,7,36,0.0
realistic,7,37,-1.0
realistic,7,38,0.0
realistic,7,39,0.0
realistic,7,40,0.0
realistic,7,41,0.0
realistic,7,42,-2.0
realistic,7,43,-1.0
realistic,7,44,0.0
realistic,7,45,-1.0
realistic,7,46,-2.0
realistic,7,47,-1.0
realistic,7,48,0.0
realistic,7,49,-1.0
realistic,7,50,0.0
realistic,7,51,0.0
realistic,7,52,-2.0
realistic,7,53,0.0
realistic,7,54,-2.0
realistic,7,55,-2.0
realistic,7,56,-2.0
realistic,7,57,-1.0
realistic,7,58,1.0
realistic,7,59,-2.0
realistic,7,60,-2.0
realistic,7,61,1.0
realistic,7,62,-1.0
realistic,7,63,-1.0
realistic,7,64,-2.0
realistic,7,65,-2.0
realistic,7,66,-2.0
realistic,7,67,-2.0
realistic,7,68,0.0
realistic,7,69,0.0
realistic,7,70,1.0
realistic,7,71,-2.0
realistic,7,72,-1.0
realistic,7,73,-1.0
realistic,7,74,-1.0
realistic,7,75,1.0
realistic,7,76,-2.0
realistic,7,77,0.0
realistic,7,78,0.0
realistic,7,79,1.0
realistic,7,80,-2.0
realistic,7,81,-1.0
realistic,7,82,-2.0
realistic,7,83,-1.0
realistic,7,84,0.0
realistic,7,85,0.0
realistic,7,86,-2.0
realistic,7,87,-2.0
realistic,7,88,-2.0
realistic,7,89,-1.0
realistic,7,90,-2.0
realistic,7,91,-1.0
realistic,7,92,-2.0
realistic,7,93,0.0
realistic,7,94,-1.0
realistic,7,95,0.0
realistic,7,96,-2.0
realistic,7,97,-2.0
realistic,7,98,-2.0
realistic,7,99,-2.0
realistic,7,100,-2.0
realistic,7,101,-2.0
realistic,7,102,-1.0
realistic,7,103,-2.0
realistic,7,104,-1.0
realistic,7,105,-2.0
realistic,7,106,-1.0
realistic,7,107,-2.0
realistic,7,108,-2.0
realistic,7,109,0.0
realistic,7,110,-1.0
realistic,7,111,-1.0
realistic,7,112,-2.0
realistic,7,113,0.0
realistic,7,114,-1.0
realistic,7,115,-2.0
realistic,7,116,-2.0
realistic,7,117,-2.0
realistic,7,118,-2.0
realistic,7,119,-2.0
realistic,7,120,-2.0
realistic,7,121,-2.0
realistic,7,122,-2.0
realistic,7,123,-2.0
realistic,7,124,-2.0
realistic,7,125,-2.0
realistic,7,126,-1.0
realistic,7,127,-2.0
realistic,7,128,-2.0
realistic,7,129,-2.0
realistic,7,130,-2.0
realistic,7,131,-2.0
realistic,7,132,-2.0
realistic,7,133,-2.0
realistic,7,134,-2.0
realistic,7,135,-2.0
realistic,7,136,-2.0
realistic,7,137,-2.0
realistic,7,138,-2.0
realistic,7,139,-2.0
realistic,7,140,-2.0
realistic,7,141,-2.0
realistic,7,142,-2.0
realistic,7,143,-2.0
realistic,7,144,-2.0
realistic,7,145,-2.0
realistic,7,146,-2.0
realistic,7,147,-2.0
realistic,7,148,-2.0
realistic,7,149,-2.0
realistic,7,150,-2.0
realistic,7,151,-2.0
realistic,7,152,-2.0
realistic,7,153,-2.0
realistic,7,154,-2.0
realistic,7,155,-2.0
realistic,7,156,-2.0
realistic,7,157,-2.0
realistic,7,158,-2.0
realistic,7,159,-2.0
realistic,7,160,-2.0
realistic,7,161,-2.0
realistic,7,162,-2.0
realistic,7,163,-2.0
realistic,7,164,-2.0
realistic,7,165,-2.0
realistic,7,166,-2.0
realistic,7,167,-2.0
realistic,7,168,-2.0
realistic,7,169,-2.0
realistic,7,170,-2.0
realistic,7,171,-2.0
realistic,7,172,-2.0
realistic,7,173,-2.0
realistic,7,174,-2.0
realistic,7,175,-2.0
realistic,7,176,-2.0
realistic,7,177,-2.0
realistic,7,178,-2.0
realistic,7,179,-2.0
realistic,7,180,-2.0
realistic,7,181,-2.0
realistic,7,182,-2.0
realistic,7,183,-2.0
realistic,7,184,-2.0
realistic,7,185,-2.0
realistic,7,186,-2.0
realistic,7,187,-2.0
realistic,7,188,-2.0
realistic,7,189,-2.0
realistic,7,190,-2.0
realistic,7,191,-2.0
realistic,7,192,-2.0
realistic,7,193,-2.0
realistic,7,194,-2.0
realistic,7,195,-2.0
realistic,7,196,-2.0
realistic,7,197,-2.0
realistic,7,198,-2.0
realistic,7,199,-2.0
realistic,7,200,-2.0
