block,instance,n,n_sweeps,p_s,deg_mean,coupling,b_accum,e_accum_fJ,e_accum_provenance,synapse_on,synapse_pJ_per_update,k,n_par,share,rail_vt,platform,e_update_pJ,tts_s,energy_J,energy_ratio_vs_cmos,tts_ratio_vs_cmos
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,1,256,4.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,200.00000000000003,0.19999999999999998
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,1,256,4.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,791892.0799915213,7070.4649999242965
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,4.0,4.0,sMTJ-array,8.114512409999998,0.013676890271021926,0.03699376527813855,0.6580305918858497,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,4.0,4.0,sMTJ-array-e2e,10.967012409999999,0.712292445314822,0.049998208444168565,0.8893485280123884,7.812000000000001
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,4.0,4.0,cmos-pbit,12.331512409999998,0.09117926847347951,0.0562189140357717,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,4.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.19999999999999998
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,4.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,7070.4649999242965
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,1,256,4.0,10.0,sMTJ-array,0.783,0.013676890271021926,0.0035696683607367224,0.1566,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,1,256,4.0,10.0,sMTJ-array-e2e,3.6477330583485448,0.712292445314822,0.01662988159233742,0.7295466116697088,7.812000000000001
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,1,256,4.0,10.0,cmos-pbit,5.0,0.09117926847347951,0.02279481711836988,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,1,256,4.0,10.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,200.00000000000003,0.19999999999999998
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,1,256,4.0,10.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,791892.0799915213,7070.4649999242965
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,4.0,10.0,sMTJ-array,8.114512409999998,0.013676890271021926,0.03699376527813855,0.6580305918858497,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,4.0,10.0,sMTJ-array-e2e,10.979245468348545,0.712292445314822,0.05005397850973926,0.8903405440718806,7.812000000000001
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,4.0,10.0,cmos-pbit,12.331512409999998,0.09117926847347951,0.0562189140357717,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,4.0,10.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.19999999999999998
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,4.0,10.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,7070.4649999242965
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,1,256,16.0,4.0,sMTJ-array,0.783,0.013676890271021926,0.0035696683607367224,0.1566,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,1,256,16.0,4.0,sMTJ-array-e2e,2.719374999999999,2.6850470980070247,0.012397531160253413,0.5438749999999998,29.448
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,1,256,16.0,4.0,cmos-pbit,5.0,0.09117926847347951,0.02279481711836988,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,1,256,16.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,200.00000000000003,0.19999999999999998
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,1,256,16.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,791892.0799915213,7070.4649999242965
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,16.0,4.0,sMTJ-array,8.114512409999998,0.013676890271021926,0.03699376527813855,0.6580305918858497,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,16.0,4.0,sMTJ-array-e2e,10.050887409999998,2.6850470980070247,0.045821628077655246,0.8150571540478222,29.448
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,16.0,4.0,cmos-pbit,12.331512409999998,0.09117926847347951,0.0562189140357717,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,16.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.19999999999999998
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,16.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,7070.4649999242965
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,1,256,16.0,10.0,sMTJ-array,0.783,0.013676890271021926,0.0035696683607367224,0.1566,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,1,256,16.0,10.0,sMTJ-array-e2e,2.722433264587136,2.6850470980070247,0.012411473676646087,0.5444866529174271,29.448
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,1,256,16.0,10.0,cmos-pbit,5.0,0.09117926847347951,0.02279481711836988,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,1,256,16.0,10.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,200.00000000000003,0.19999999999999998
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,1,256,16.0,10.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,791892.0799915213,7070.4649999242965
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,16.0,10.0,sMTJ-array,8.114512409999998,0.013676890271021926,0.03699376527813855,0.6580305918858497,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,16.0,10.0,sMTJ-array-e2e,10.053945674587133,2.6850470980070247,0.04583557059404792,0.8153051580626952,29.448
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,16.0,10.0,cmos-pbit,12.331512409999998,0.09117926847347951,0.0562189140357717,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,16.0,10.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.19999999999999998
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,256,16.0,10.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,7070.4649999242965
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,1.0,4.0,sMTJ-array,0.783,0.2137014104847176,0.0035696683607367224,0.1566,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,1.0,4.0,sMTJ-array-e2e,10.986999999999998,3.7084318099447997,0.05008933113590596,2.1973999999999996,2.603
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,1.0,4.0,cmos-pbit,5.0,1.4246760698981173,0.02279481711836988,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,1.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,200.00000000000003,0.012799999999999999
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,1.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,791892.0799915213,452.50975999515504
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,1.0,4.0,sMTJ-array,8.114512409999998,0.2137014104847176,0.03699376527813855,0.6580305918858497,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,1.0,4.0,sMTJ-array-e2e,18.318512409999997,3.7084318099447997,0.0835134280533078,1.4855041134406972,2.603
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,1.0,4.0,cmos-pbit,12.331512409999998,1.4246760698981173,0.0562189140357717,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,1.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.012799999999999999
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,1.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,452.50975999515504
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,1.0,10.0,sMTJ-array,0.783,0.2137014104847176,0.0035696683607367224,0.1566,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,1.0,10.0,sMTJ-array-e2e,11.060388335307524,3.7084318099447997,0.05042390587229729,2.2120776670615045,2.603
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,1.0,10.0,cmos-pbit,5.0,1.4246760698981173,0.02279481711836988,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,1.0,10.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,200.00000000000003,0.012799999999999999
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,1.0,10.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,791892.0799915213,452.50975999515504
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,1.0,10.0,sMTJ-array,8.114512409999998,0.2137014104847176,0.03699376527813855,0.6580305918858497,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,1.0,10.0,sMTJ-array-e2e,18.39190074530752,3.7084318099447997,0.08384800278969912,1.4914553976682514,2.603
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,1.0,10.0,cmos-pbit,12.331512409999998,1.4246760698981173,0.0562189140357717,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,1.0,10.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.012799999999999999
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,1.0,10.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,452.50975999515504
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,4.0,4.0,sMTJ-array,0.783,0.2137014104847176,0.0035696683607367224,0.1566,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,4.0,4.0,sMTJ-array-e2e,5.491,11.414504672023718,0.025033268159393798,1.0981999999999998,8.012
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,4.0,4.0,cmos-pbit,5.0,1.4246760698981173,0.02279481711836988,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,4.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,200.00000000000003,0.012799999999999999
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,4.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,791892.0799915213,452.50975999515504
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,4.0,4.0,sMTJ-array,8.114512409999998,0.2137014104847176,0.03699376527813855,0.6580305918858497,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,4.0,4.0,sMTJ-array-e2e,12.82251241,11.414504672023718,0.05845736507679564,1.039816689443692,8.012
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,4.0,4.0,cmos-pbit,12.331512409999998,1.4246760698981173,0.0562189140357717,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,4.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.012799999999999999
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,4.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,452.50975999515504
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,4.0,10.0,sMTJ-array,0.783,0.2137014104847176,0.0035696683607367224,0.1566,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,4.0,10.0,sMTJ-array-e2e,5.5093470838268805,11.414504672023718,0.02511691184349163,1.1018694167653762,8.012
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,4.0,10.0,cmos-pbit,5.0,1.4246760698981173,0.02279481711836988,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,4.0,10.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,200.00000000000003,0.012799999999999999
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,4.0,10.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,791892.0799915213,452.50975999515504
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,4.0,10.0,sMTJ-array,8.114512409999998,0.2137014104847176,0.03699376527813855,0.6580305918858497,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,4.0,10.0,sMTJ-array-e2e,12.84085949382688,11.414504672023718,0.058541008760893465,1.0413045105005805,8.012
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,4.0,10.0,cmos-pbit,12.331512409999998,1.4246760698981173,0.0562189140357717,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,4.0,10.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.012799999999999999
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,4.0,10.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,452.50975999515504
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,16.0,4.0,sMTJ-array,0.783,0.2137014104847176,0.0035696683607367224,0.1566,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,16.0,4.0,sMTJ-array-e2e,4.116999999999999,42.23879612033938,0.018769252415265756,0.8233999999999999,29.647999999999996
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,16.0,4.0,cmos-pbit,5.0,1.4246760698981173,0.02279481711836988,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,16.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,200.00000000000003,0.012799999999999999
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,16.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,791892.0799915213,452.50975999515504
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,16.0,4.0,sMTJ-array,8.114512409999998,0.2137014104847176,0.03699376527813855,0.6580305918858497,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,16.0,4.0,sMTJ-array-e2e,11.44851241,42.23879612033938,0.05219334933266759,0.9283948334444405,29.647999999999996
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,16.0,4.0,cmos-pbit,12.331512409999998,1.4246760698981173,0.0562189140357717,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,16.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.012799999999999999
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,16.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,452.50975999515504
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,16.0,10.0,sMTJ-array,0.783,0.2137014104847176,0.0035696683607367224,0.1566,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,16.0,10.0,sMTJ-array-e2e,4.1215867709567195,42.23879612033938,0.01879016333629021,0.8243173541913438,29.647999999999996
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,16.0,10.0,cmos-pbit,5.0,1.4246760698981173,0.02279481711836988,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,16.0,10.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,200.00000000000003,0.012799999999999999
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,16,16.0,10.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,791892.0799915213,452.50975999515504
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,16.0,10.0,sMTJ-array,8.114512409999998,0.2137014104847176,0.03699376527813855,0.6580305918858497,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,16.0,10.0,sMTJ-array-e2e,11.453099180956718,42.23879612033938,0.05221426025369204,0.9287667887086626,29.647999999999996
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,16.0,10.0,cmos-pbit,12.331512409999998,1.4246760698981173,0.0562189140357717,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,16.0,10.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.012799999999999999
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,16,16.0,10.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,452.50975999515504
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,64,1.0,4.0,sMTJ-array,0.783,0.054707561084087704,0.0035696683607367224,0.1566,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,64,1.0,4.0,sMTJ-array-e2e,10.986999999999998,0.9493585433458687,0.05008933113590596,2.1973999999999996,2.6029999999999998
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,64,1.0,4.0,cmos-pbit,5.0,0.36471707389391805,0.02279481711836988,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,64,1.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,200.00000000000003,0.049999999999999996
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,64,1.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,791892.0799915213,1767.6162499810741
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,4.0,sMTJ-array,8.114512409999998,0.054707561084087704,0.03699376527813855,0.6580305918858497,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,4.0,sMTJ-array-e2e,18.318512409999997,0.9493585433458687,0.0835134280533078,1.4855041134406972,2.6029999999999998
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,4.0,cmos-pbit,12.331512409999998,0.36471707389391805,0.0562189140357717,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.049999999999999996
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,1767.6162499810741
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,64,1.0,10.0,sMTJ-array,0.783,0.054707561084087704,0.0035696683607367224,0.1566,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,64,1.0,10.0,sMTJ-array-e2e,11.060388335307524,0.9493585433458687,0.05042390587229729,2.2120776670615045,2.6029999999999998
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,64,1.0,10.0,cmos-pbit,5.0,0.36471707389391805,0.02279481711836988,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,64,1.0,10.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,200.00000000000003,0.049999999999999996
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,64,1.0,10.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,791892.0799915213,1767.6162499810741
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,10.0,sMTJ-array,8.114512409999998,0.054707561084087704,0.03699376527813855,0.6580305918858497,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,10.0,sMTJ-array-e2e,18.39190074530752,0.9493585433458687,0.08384800278969912,1.4914553976682514,2.6029999999999998
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,10.0,cmos-pbit,12.331512409999998,0.36471707389391805,0.0562189140357717,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,10.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.049999999999999996
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,10.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,1767.6162499810741
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,64,4.0,4.0,sMTJ-array,0.783,0.054707561084087704,0.0035696683607367224,0.1566,0.15
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,64,4.0,4.0,sMTJ-array-e2e,5.491,2.9221131960380715,0.025033268159393798,1.0981999999999998,8.012
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,64,4.0,4.0,cmos-pbit,5.0,0.36471707389391805,0.02279481711836988,1.0,1.0
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,64,4.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,200.00000000000003,0.049999999999999996
grid,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,0,0.0,2,64,4.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,791892.0799915213,1767.6162499810741
